,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
0,1.0,0.602434686573,0.103382609605,0.062577724816,0.201522827073,0.237305931837,0.204712939144,0.0930186215753,0.077414268623,0.124480263821,0.131555876103,0.122043825261,0.0733593850571,0.111889415895,-0.0211146399151,-0.0446572796305,-0.0233371429568,-0.00713458560454,-0.0183733759719,-0.0458599384114,-0.0278106346539,-0.00340679519754,-0.000796822962974,-0.0166577077171,-0.143040363945,-0.173413583256,-0.228900955748,-0.150710119682,-0.084346161761,-0.0902977279199,-0.152044345657,-0.0826925729645,-0.0135496972216,-0.0263808931098,-0.0298602815498,-0.0300584358513,0.139672172907,0.00743982812878,-0.0717671011798,-0.00999163863506,0.0479206843377,0.0582139658321,0.061088530087,0.0505847594257,0.0546025657507,0.0499182419298,0.0676176639378,0.0662530570987,-0.0190835008642,-0.0154680853878,-0.0336315533398,-0.0728666275954,-0.0662838325518,-0.0375105944,-0.0326826817334,-0.0154393847905,-0.00643571917725,-0.00816492469533,-0.00773918816446,-0.0172472154345,-0.0963894726446,-0.0921492948279,-0.0958780830981,-0.0848771777472,-0.0833430482686,-0.0653859503268,-0.0632751581472,-0.0503505687916,-0.0203803634786,-0.0224110324387,-0.0283792073102,-0.0146540984194,-0.0232855898188,-0.0289771340955,-0.00217737416754,-0.0386924051777,-0.0365191410165,0.00857368594462,0.00611051222181,-0.0150009230393,-0.0364708992958,-0.0449778205858,-0.0428344647596,-0.0325009944197,-0.0454872023032,-0.0404998201574,-0.0273818248001,-0.00632040077021,0.0173008592662,0.00997658727711,0.0116760254046,0.017108245329,0.0406133792294,0.0722755289978,0.0789373306972,0.0578225750049,0.0606181512287
1,0.602434686573,1.0,0.525856601835,0.04516123667,0.118962028996,0.172652130856,0.23488030379,0.213794793061,0.0866396993439,0.0592437263879,0.0615056015415,0.0556929492269,0.0278556180984,0.108624931448,-0.0269408895587,-0.092756462768,-0.0835474384275,-0.0769472494385,-0.0691397666779,-0.0844559152076,-0.102432220763,-0.0858513666952,-0.0842676279197,-0.0884876839753,-0.124207689463,-0.137399033034,-0.196852684075,-0.19320005315,-0.115359147767,-0.105338449745,-0.153397213027,-0.100473363198,-0.0561252953656,-0.0805228229763,-0.0787674234675,-0.07742755137,0.0388689697623,0.0424404423867,0.0107909018191,-0.0526281628384,-0.0131741981405,0.00331437986943,0.0175225680469,0.0348310361864,-0.00764408600288,-0.014886731033,-0.000102293629957,-0.0148329711257,-0.0930909197146,-0.0640015490842,-0.0818007620284,-0.114582740164,-0.12337409085,-0.0965068361936,-0.0959675367691,-0.0826161786921,-0.0875763256482,-0.0839790577103,-0.0719028587596,-0.085085899826,-0.06220404596,-0.0433980304703,-0.0447932737261,-0.0488133084296,-0.073380722814,-0.0491673090568,-0.0443067211314,-0.010810129168,-0.00644158181565,-0.0109683971353,-0.0111681764422,-0.0193207300458,-0.0919697576829,-0.0831887709676,-0.0434400252022,-0.0581881443009,-0.0661130291043,-0.0330581393847,-0.0356680212897,-0.0489993983464,-0.0648777360053,-0.0654136704831,-0.0578392054866,-0.0467367344534,-0.0734214031299,-0.0734278486967,-0.0532944156757,-0.0286733162804,-0.0265764607368,-0.043286477203,-0.0316596269377,-0.0274092317778,-0.0112411409222,0.0138213180393,0.0191136397749,0.016330772425,0.0639810527998
2,0.103382609605,0.525856601835,1.0,0.461224205494,0.0363032053365,0.0348350718196,0.0943740067976,0.222263836956,0.195567825217,0.0420029345011,-0.0189786336657,-0.00354471010172,-0.0491202040244,-0.0976804563876,0.0263691758365,0.0570579019634,0.0181099921112,-0.0124522228619,0.000828964318721,0.0219970556143,0.0348650901096,0.0294841328559,0.00451661849277,0.00775238774869,-0.173612844876,-0.207914614953,-0.125583627518,0.0306722360368,0.0230384212471,-0.0407729880672,-0.138545757246,-0.10705045036,-0.0232227386971,-0.0346404226092,-0.0361602948555,-0.0185205411299,-0.0710898279155,-0.0530338459846,0.202551516571,0.0565563192477,-0.034317175412,-0.0275191384705,-0.0233701531949,0.0368034687489,0.0581756290854,-0.010292511636,-0.0279305406953,-0.0330487372447,-0.02979378333,-0.0880910398781,-0.00857261938399,0.0279979048603,-0.00827267568602,-0.00389583871362,0.00255601527756,0.0100577313177,-0.0145192699157,-0.0201466491936,0.0043063845649,-0.0081797048159,-0.0233182605471,-0.0155185023158,0.00893644359203,0.00226889884266,-0.0250043204353,-0.00110867596925,0.00608099955446,0.0335007923662,0.0420514266326,0.00729353958059,0.000918712722758,-0.0180693049909,-0.0475693101188,-0.064727918511,-0.0233057046016,0.0295975270422,-0.000784896504224,-0.00441016224123,-0.00862829276842,0.00813241119343,0.0346782875852,0.0285079820901,0.0236997597269,0.0308478617324,-0.0392614946361,-0.0657603466625,-0.0499356039396,-0.0111401081134,-0.0260194323851,-0.0548127404309,-0.0528321806805,-0.0600656558152,-0.0559450807069,-0.0536229088091,-0.0547811230932,-0.0481204975849,-0.0063452705697
3,0.062577724816,0.04516123667,0.461224205494,1.0,0.414000173864,0.114195502882,0.0683217641152,0.0584099778867,0.169928520644,0.160159939115,0.0973234006836,0.103059109455,-0.00714182901534,-0.0658786207563,0.0710576318846,0.185179381306,0.162991411661,0.122662963597,0.118931720651,0.134571432022,0.161684961191,0.158972652979,0.146886374342,0.141844890122,-0.222604374388,-0.288425214875,-0.188745742904,0.130624452928,0.095661312581,-0.0076048476493,-0.133986635484,-0.0877301081679,0.0598057573791,0.0710143767941,0.0750489343206,0.0922614632962,0.00567589229573,-0.107588772502,0.144696404539,0.272989604562,0.142580753198,0.0918352151619,0.0882333362997,0.100638837851,0.155847578285,0.1384125743,0.118894439616,0.126613322807,0.0762978684655,0.00192805617765,0.116081731302,0.163081540694,0.134805875518,0.133997224055,0.144171939358,0.142445613022,0.141245593729,0.136109973702,0.138782933437,0.139398448288,-0.108276343555,-0.11958490852,-0.105652944589,-0.0880397098043,-0.0528050076188,-0.0370168231163,-0.0326482525343,-0.0426613037309,-0.0346567515871,-0.0359434759086,-0.0399469162472,-0.0425813814656,0.0385986452889,0.0178837152712,0.0472680246023,0.0845518846355,0.0601570882944,0.0697444956008,0.0576665667102,0.0652736862081,0.0997375497551,0.0785682153026,0.0780555386165,0.0898030642864,0.0219396781689,0.00495387148943,0.0269972278061,0.0437259291756,0.0181944620814,0.0384482238221,0.0329875491674,0.0272210889758,0.0262416365199,0.0235827174607,0.0400260306506,0.0432681536684,0.0493222235332
4,0.201522827073,0.118962028996,0.0363032053365,0.414000173864,1.0,0.544985132506,0.198727546155,0.105028246485,0.150544050526,0.190658276056,0.187752840034,0.188701446556,-0.00857679356115,0.00720994981237,0.0215992651544,0.0862002469151,0.111902352448,0.103660195833,0.0890536632542,0.0831596706631,0.0954232898374,0.102991633632,0.118243862801,0.109603404689,-0.193723960778,-0.249561349024,-0.227382241636,-0.0238932244401,0.00983222663466,-0.0455617055199,-0.144528771829,-0.0476000188857,0.0658431584442,0.0671039409504,0.0602665159659,0.0590410804992,0.0436445631239,-0.0837164998449,-0.00650154501847,0.152329727873,0.233731674866,0.171446535435,0.135622868507,0.129174457197,0.134388558295,0.153198340101,0.174476426103,0.164596816811,0.0170185772647,-0.00565498656802,0.0514056105234,0.0597122446308,0.0760913636836,0.0968580841372,0.102220289944,0.0959768448592,0.0918299020229,0.10630551894,0.111314007674,0.119746279543,-0.0838661595407,-0.0797131744527,-0.077338457985,-0.0566003621063,-0.0132796428338,-0.0157840688101,-0.0282340144972,-0.0220095357668,0.00408820363216,0.0234111831591,0.0252125192987,0.0349088614237,-0.032275766805,-0.019122857387,0.0491863541795,0.0463956398983,0.0556840684098,0.0724207008642,0.0545962699536,0.0642791280961,0.0567593582489,0.0461842982054,0.0660217886163,0.0798807031606,0.0177705800579,0.0021264626373,0.0523995947446,0.0609491107297,0.0745304394967,0.0953024630454,0.115629873932,0.0981118037389,0.115879766372,0.115747732959,0.129815996962,0.132287507558,-0.0507500363745
5,0.237305931837,0.172652130856,0.0348350718196,0.114195502882,0.544985132506,1.0,0.55472533266,0.158895408323,0.159192505098,0.185848571183,0.186324929952,0.190302049011,0.00130050876622,0.0350580573342,0.0137164968695,0.0608611160937,0.0733689534209,0.106014950184,0.100865355936,0.070029703369,0.0819097884581,0.0948725853361,0.108877663864,0.0992667015266,-0.173337248761,-0.240751632526,-0.253542886075,-0.0695300218337,0.00844567070539,-0.0391108280899,-0.151058475858,-0.0598136353903,0.0731726029645,0.0558729809473,0.0446859014496,0.0371187951912,0.0724099945914,-0.0512897509136,-0.00129593221715,0.0962464854277,0.189089413799,0.26820727711,0.19870681053,0.140354697093,0.13228170648,0.168417329877,0.182097980295,0.173234583569,0.0129760699211,0.0060516795382,0.0204695469458,0.0346698990065,0.0487612400284,0.0755877945066,0.0772128018939,0.0826182413996,0.0913205943587,0.102751938001,0.111561609959,0.121135313682,-0.123441941458,-0.103078691027,-0.0865295695009,-0.0717066477709,-0.0460292048787,-0.0279144859616,-0.0354810999038,-0.0205254169826,-0.00607026103182,0.00751925830443,0.0308536462045,0.0343387171601,-0.0291830690608,-0.0103121270994,0.0628949984848,0.0645480684169,0.0601249502413,0.075831519848,0.0633893365017,0.0694062462028,0.056860728603,0.0569140004229,0.0598626240685,0.0728017727141,0.0178024435953,0.00635262740883,0.0422858987465,0.07043368121,0.0892956101381,0.0931770893354,0.114401081951,0.120003207206,0.144530644011,0.138721025115,0.148080605818,0.151485078571,-0.0364551279047
6,0.204712939144,0.23488030379,0.0943740067976,0.0683217641152,0.198727546155,0.55472533266,1.0,0.544846312733,0.172686435278,0.15957428345,0.167735086238,0.179874705005,-0.000925537694032,0.0489415215934,0.0108770488088,0.00984490331697,0.013467228567,0.0353763204726,0.0696793205017,0.0520296658171,0.0469656467056,0.0296069369067,0.0233003569392,0.0272455642804,-0.154507428937,-0.199559337752,-0.211704811954,-0.0924251202293,-0.0156771217765,-0.0343803223897,-0.125977108835,-0.0463551235852,0.0535764852613,0.0312879734994,0.0250159922884,0.021233386252,0.055312496113,0.0156415783288,0.0317623906682,0.0449651484529,0.0865553997512,0.153419156629,0.214584327047,0.178930771213,0.0933784293849,0.0999685914397,0.11390150668,0.129543027656,-0.0133311455872,-0.0280905275224,-0.0225140316728,-0.0133783982425,-0.00730183518633,0.026562479739,0.0217645873508,0.0322444405204,0.0553370272656,0.0512261436578,0.0426331475471,0.0534388449434,-0.076283964984,-0.0663959974286,-0.0494199834616,-0.0176671478465,-0.0270717815096,-0.0196375711,-0.00554436887311,0.0161020435241,0.0202154274233,0.00944655963859,0.0358201030978,0.0439148585497,-0.0573202890839,-0.0533958629987,0.0280862877535,0.0469276340519,0.034640374027,0.0349704286049,0.0527610636308,0.0456038133114,0.0307638006788,0.0372676745697,0.0147923561402,0.0237325878081,0.000882607105003,-0.0294634492381,0.00342186291151,0.0502446826999,0.0518140467811,0.0585620203222,0.0649819101114,0.0866423627595,0.116000290032,0.100044888412,0.102466798276,0.118238141865,-0.0347044961736
7,0.0930186215753,0.213794793061,0.222263836956,0.0584099778867,0.105028246485,0.158895408323,0.544846312733,1.0,0.499843399064,0.130151425154,0.101432362106,0.0978164002137,-0.038266586781,-0.0223054532354,0.00833463901972,0.0100706994391,-0.00332901553817,-0.0178329937525,0.0118630578714,0.0621921781441,0.0629136748251,0.0160823957178,0.0012240875597,0.0137618759791,-0.164709816237,-0.190561304509,-0.151295266359,-0.0478421182508,-0.0038107073903,-0.030158524588,-0.121489321284,-0.0546273339483,0.0342563912911,0.0147723800898,-0.0052358146701,-0.0081783622518,0.00229269677585,-0.00194224935913,0.0840838045665,0.0295984445741,0.0276071817537,0.0341167828175,0.0943430535408,0.214693291947,0.124403966285,0.0539251051283,0.0576958166425,0.0587658591242,-0.0421244665998,-0.0635474652776,-0.0410469477753,-0.0274104307338,-0.0200919671958,-0.0024314107041,0.000224790897026,0.0114146238186,0.0188773979947,0.0345642309261,0.022022160113,0.0205295361679,0.0170591978976,0.0190307137164,0.0404546374844,0.0472313104028,0.0304787658444,0.0424490629943,0.0343937208928,0.0525591052193,0.0635767919698,0.0581262646056,0.0709195794404,0.0810121733306,-0.0758716428991,-0.0875924873579,0.00405418653252,0.0561088385152,0.022869500324,0.0050318171049,0.0145339558817,0.017504235375,0.00857414380741,0.03144833647,0.0384117315282,0.0369635213255,0.0175104340341,-0.0215064783542,0.00320563866446,0.0219848153292,0.012457356338,0.00268254473556,0.0270323891796,0.0310084140974,0.0497105015814,0.0591030718916,0.0661482084591,0.0855223634543,-0.126355237541
8,0.077414268623,0.0866396993439,0.195567825217,0.169928520644,0.150544050526,0.159192505098,0.172686435278,0.499843399064,1.0,0.538327490519,0.208778743097,0.145016743204,-0.00741599583514,-0.0271670697091,0.039885622654,0.0849597471895,0.0726983587393,0.0766350219553,0.0871657743781,0.118693239932,0.151194928011,0.121464613536,0.101101143879,0.0930964773282,-0.201443784958,-0.249018123507,-0.191494021862,0.0113913023873,0.0321866958617,-0.00956218048418,-0.130056485301,-0.0532262393024,0.0936037730134,0.0651856721231,0.0452387291682,0.0574690292558,0.040662515239,-0.0545963184779,0.11192038343,0.129341916735,0.11108064224,0.0984662013933,0.101894575296,0.174916411236,0.289338601388,0.194196364296,0.1479097398,0.139320066693,0.0283130456722,0.0141330549925,0.0511409832047,0.0393184461951,0.0484379876946,0.0791455831882,0.0986824027069,0.102137603763,0.101037544337,0.115226249028,0.115811469404,0.113588598369,-0.0724383728739,-0.0553185672276,-0.0303480188072,-0.035942495232,-0.0216288233744,-0.0130007506878,-0.0274268490224,-0.0145936318165,0.0133057947111,0.019391817641,0.0307223491552,0.0301918900453,-0.0326034240808,-0.0304825469969,0.0372354346997,0.0632712987791,0.0286339704707,0.0435175701284,0.05977854617,0.063391250409,0.0886351584709,0.0922224575337,0.0802995726955,0.0677006223288,0.0153274324808,0.0162711618505,0.0528440990436,0.0607131633835,0.0634924052008,0.0560680657087,0.0617056138487,0.0501081711914,0.0836022201786,0.109112924305,0.11858640305,0.124442192705,-0.0729016170845
9,0.124480263821,0.0592437263879,0.0420029345011,0.160159939115,0.190658276056,0.185848571183,0.15957428345,0.130151425154,0.538327490519,1.0,0.59105978556,0.248758734294,0.0250264049882,0.0292992354073,0.0595649941447,0.0945711582656,0.113044185297,0.129513141597,0.112630368671,0.1142343225,0.136727802941,0.150812140452,0.14268690534,0.129202666008,-0.202199438067,-0.267000969907,-0.244743473767,-0.00601586910296,0.0300600379335,-0.00988278525984,-0.117959767015,-0.034341786576,0.13704054535,0.125272217657,0.0975429187206,0.0980426383425,0.094653499044,-0.0471683757708,0.0478410568252,0.157437914845,0.166154955382,0.170497080682,0.174625129552,0.187917952227,0.243496992338,0.292284392411,0.237920673188,0.198993421418,0.0342320434344,0.0265985112775,0.0621210765344,0.0623017556554,0.0847648916634,0.107183660024,0.133199352877,0.124948767355,0.148882213046,0.168301068162,0.16361880617,0.155180039176,-0.122570072784,-0.0875432980467,-0.0740933927505,-0.0684821987462,-0.0612241065336,-0.0500059541089,-0.0428292243475,-0.0102106201177,-0.000794736195513,0.00249223754023,0.00908573590407,0.0157532220285,-0.0315910839394,-0.00875013799399,0.0577398388684,0.0603049774409,0.0466055650661,0.0661902126565,0.085379071764,0.0932746674539,0.0984433165606,0.101822234043,0.0878488468163,0.0892596775799,0.024368494156,0.0231703831388,0.0675176008615,0.0812237534452,0.0903615788328,0.0944743110685,0.12568435714,0.110369980261,0.134846712382,0.160890410774,0.169195197328,0.185699779116,-0.0571245599231
